aligned_id,status,tiff_name,tiff_time_iso,video_time_s,video_time,video_frame_index,thermal_source_path,thermal_tiff_path,thermal_png_path,video_png_path,overlay_png_path,visual_score,thermal_edge_density,video_edge_density,anchor_segment,anchor_requested_video_time_s,anchor_requested_video_time,anchor_selected_video_time_s,anchor_selected_video_time,anchor_center_tiff,mask_80c_path,mask_positive_pixels,mask_positive_fraction
000221_20260226_030835,exported,20260226_030835.tiff,2026-02-26 03:08:35,507.5666666666667,00:08:27.567,15227,raw/thermal/20260226_030835.tiff,processed/aligned/000221_20260226_030835/thermal.tiff,processed/aligned/000221_20260226_030835/thermal.png,processed/aligned/000221_20260226_030835/video.png,processed/aligned/000221_20260226_030835/overlay.png,0.2815869525074959,0.0415496826171875,0.5175567626953125,secondary,720.0,00:12:00,720.5666666666667,00:12:00.567,20260226_031208.tiff,processed/aligned/000221_20260226_030835/mask_80c.png,227,0.0006927490234375
000222_20260226_030836,exported,20260226_030836.tiff,2026-02-26 03:08:36,508.5666666666667,00:08:28.567,15257,raw/thermal/20260226_030836.tiff,processed/aligned/000222_20260226_030836/thermal.tiff,processed/aligned/000222_20260226_030836/thermal.png,processed/aligned/000222_20260226_030836/video.png,processed/aligned/000222_20260226_030836/overlay.png,0.3004128262400627,0.0747283935546875,0.4647979736328125,secondary,720.0,00:12:00,720.5666666666667,00:12:00.567,20260226_031208.tiff,processed/aligned/000222_20260226_030836/mask_80c.png,653,0.0019927978515625
000223_20260226_030837,exported,20260226_030837.tiff,2026-02-26 03:08:37,509.5666666666667,00:08:29.567,15287,raw/thermal/20260226_030837.tiff,processed/aligned/000223_20260226_030837/thermal.tiff,processed/aligned/000223_20260226_030837/thermal.png,processed/aligned/000223_20260226_030837/video.png,processed/aligned/000223_20260226_030837/overlay.png,0.3529980778694153,0.150994873046875,0.3730133056640625,secondary,720.0,00:12:00,720.5666666666667,00:12:00.567,20260226_031208.tiff,processed/aligned/000223_20260226_030837/mask_80c.png,490,0.001495361328125
000224_20260226_030838,exported,20260226_030838.tiff,2026-02-26 03:08:38,510.5666666666667,00:08:30.567,15317,raw/thermal/20260226_030838.tiff,processed/aligned/000224_20260226_030838/thermal.tiff,processed/aligned/000224_20260226_030838/thermal.png,processed/aligned/000224_20260226_030838/video.png,processed/aligned/000224_20260226_030838/overlay.png,0.4382631853222847,0.2585601806640625,0.4927978515625,secondary,720.0,00:12:00,720.5666666666667,00:12:00.567,20260226_031208.tiff,processed/aligned/000224_20260226_030838/mask_80c.png,315,0.0009613037109375
000225_20260226_030839,exported,20260226_030839.tiff,2026-02-26 03:08:39,511.5666666666667,00:08:31.567,15347,raw/thermal/20260226_030839.tiff,processed/aligned/000225_20260226_030839/thermal.tiff,processed/aligned/000225_20260226_030839/thermal.png,processed/aligned/000225_20260226_030839/video.png,processed/aligned/000225_20260226_030839/overlay.png,0.4375932738184929,0.224884033203125,0.597760009765625,secondary,720.0,00:12:00,720.5666666666667,00:12:00.567,20260226_031208.tiff,processed/aligned/000225_20260226_030839/mask_80c.png,5,1.52587890625e-05
000226_20260226_030840,exported,20260226_030840.tiff,2026-02-26 03:08:40,512.5666666666667,00:08:32.567,15377,raw/thermal/20260226_030840.tiff,processed/aligned/000226_20260226_030840/thermal.tiff,processed/aligned/000226_20260226_030840/thermal.png,processed/aligned/000226_20260226_030840/video.png,processed/aligned/000226_20260226_030840/overlay.png,0.4804663881659508,0.3001373291015625,0.555035400390625,secondary,720.0,00:12:00,720.5666666666667,00:12:00.567,20260226_031208.tiff,processed/aligned/000226_20260226_030840/mask_80c.png,211,0.0006439208984375
000227_20260226_030841,exported,20260226_030841.tiff,2026-02-26 03:08:41,513.5666666666667,00:08:33.567,15407,raw/thermal/20260226_030841.tiff,processed/aligned/000227_20260226_030841/thermal.tiff,processed/aligned/000227_20260226_030841/thermal.png,processed/aligned/000227_20260226_030841/video.png,processed/aligned/000227_20260226_030841/overlay.png,0.4265880659222603,0.207293701171875,0.5714935302734375,secondary,720.0,00:12:00,720.5666666666667,00:12:00.567,20260226_031208.tiff,processed/aligned/000227_20260226_030841/mask_80c.png,130,0.000396728515625
000228_20260226_030842,exported,20260226_030842.tiff,2026-02-26 03:08:42,514.5666666666667,00:08:34.567,15437,raw/thermal/20260226_030842.tiff,processed/aligned/000228_20260226_030842/thermal.tiff,processed/aligned/000228_20260226_030842/thermal.png,processed/aligned/000228_20260226_030842/video.png,processed/aligned/000228_20260226_030842/overlay.png,0.38649625331163406,0.1507843017578125,0.577679443359375,secondary,720.0,00:12:00,720.5666666666667,00:12:00.567,20260226_031208.tiff,processed/aligned/000228_20260226_030842/mask_80c.png,120,0.0003662109375
000229_20260226_030843,exported,20260226_030843.tiff,2026-02-26 03:08:43,515.5666666666667,00:08:35.567,15467,raw/thermal/20260226_030843.tiff,processed/aligned/000229_20260226_030843/thermal.tiff,processed/aligned/000229_20260226_030843/thermal.png,processed/aligned/000229_20260226_030843/video.png,processed/aligned/000229_20260226_030843/overlay.png,0.3544451966881752,0.128765869140625,0.4999664306640625,secondary,720.0,00:12:00,720.5666666666667,00:12:00.567,20260226_031208.tiff,processed/aligned/000229_20260226_030843/mask_80c.png,0,0.0
000230_20260226_030844,exported,20260226_030844.tiff,2026-02-26 03:08:44,516.5666666666667,00:08:36.567,15497,raw/thermal/20260226_030844.tiff,processed/aligned/000230_20260226_030844/thermal.tiff,processed/aligned/000230_20260226_030844/thermal.png,processed/aligned/000230_20260226_030844/video.png,processed/aligned/000230_20260226_030844/overlay.png,0.4169614538550377,0.1950653076171875,0.542742919921875,secondary,720.0,00:12:00,720.5666666666667,00:12:00.567,20260226_031208.tiff,processed/aligned/000230_20260226_030844/mask_80c.png,35,0.0001068115234375
000231_20260226_030845,exported,20260226_030845.tiff,2026-02-26 03:08:45,517.5666666666667,00:08:37.567,15527,raw/thermal/20260226_030845.tiff,processed/aligned/000231_20260226_030845/thermal.tiff,processed/aligned/000231_20260226_030845/thermal.png,processed/aligned/000231_20260226_030845/video.png,processed/aligned/000231_20260226_030845/overlay.png,0.4478810876607895,0.230828857421875,0.6040863037109375,secondary,720.0,00:12:00,720.5666666666667,00:12:00.567,20260226_031208.tiff,processed/aligned/000231_20260226_030845/mask_80c.png,61,0.0001861572265625
000232_20260226_030846,exported,20260226_030846.tiff,2026-02-26 03:08:46,518.5666666666667,00:08:38.567,15557,raw/thermal/20260226_030846.tiff,processed/aligned/000232_20260226_030846/thermal.tiff,processed/aligned/000232_20260226_030846/thermal.png,processed/aligned/000232_20260226_030846/video.png,processed/aligned/000232_20260226_030846/overlay.png,0.4979149252176285,0.2934814453125,0.62764892578125,secondary,720.0,00:12:00,720.5666666666667,00:12:00.567,20260226_031208.tiff,processed/aligned/000232_20260226_030846/mask_80c.png,2,6.103515625e-06
000233_20260226_030847,exported,20260226_030847.tiff,2026-02-26 03:08:47,519.5666666666667,00:08:39.567,15587,raw/thermal/20260226_030847.tiff,processed/aligned/000233_20260226_030847/thermal.tiff,processed/aligned/000233_20260226_030847/thermal.png,processed/aligned/000233_20260226_030847/video.png,processed/aligned/000233_20260226_030847/overlay.png,0.5095168426632881,0.314666748046875,0.6289398193359375,secondary,720.0,00:12:00,720.5666666666667,00:12:00.567,20260226_031208.tiff,processed/aligned/000233_20260226_030847/mask_80c.png,97,0.0002960205078125
000234_20260226_030848,exported,20260226_030848.tiff,2026-02-26 03:08:48,520.5666666666667,00:08:40.567,15617,raw/thermal/20260226_030848.tiff,processed/aligned/000234_20260226_030848/thermal.tiff,processed/aligned/000234_20260226_030848/thermal.png,processed/aligned/000234_20260226_030848/video.png,processed/aligned/000234_20260226_030848/overlay.png,0.5271115973591805,0.344818115234375,0.645355224609375,secondary,720.0,00:12:00,720.5666666666667,00:12:00.567,20260226_031208.tiff,processed/aligned/000234_20260226_030848/mask_80c.png,431,0.0013153076171875
000235_20260226_030849,exported,20260226_030849.tiff,2026-02-26 03:08:49,521.5666666666667,00:08:41.567,15647,raw/thermal/20260226_030849.tiff,processed/aligned/000235_20260226_030849/thermal.tiff,processed/aligned/000235_20260226_030849/thermal.png,processed/aligned/000235_20260226_030849/video.png,processed/aligned/000235_20260226_030849/overlay.png,0.534413531422615,0.3983978271484375,0.596087646484375,secondary,720.0,00:12:00,720.5666666666667,00:12:00.567,20260226_031208.tiff,processed/aligned/000235_20260226_030849/mask_80c.png,178,0.000543212890625
000236_20260226_030850,exported,20260226_030850.tiff,2026-02-26 03:08:50,522.5666666666667,00:08:42.567,15677,raw/thermal/20260226_030850.tiff,processed/aligned/000236_20260226_030850/thermal.tiff,processed/aligned/000236_20260226_030850/thermal.png,processed/aligned/000236_20260226_030850/video.png,processed/aligned/000236_20260226_030850/overlay.png,0.48057033866643906,0.3022216796875,0.5702392578125,secondary,720.0,00:12:00,720.5666666666667,00:12:00.567,20260226_031208.tiff,processed/aligned/000236_20260226_030850/mask_80c.png,406,0.001239013671875
000237_20260226_030851,exported,20260226_030851.tiff,2026-02-26 03:08:51,523.5666666666667,00:08:43.567,15707,raw/thermal/20260226_030851.tiff,processed/aligned/000237_20260226_030851/thermal.tiff,processed/aligned/000237_20260226_030851/thermal.png,processed/aligned/000237_20260226_030851/video.png,processed/aligned/000237_20260226_030851/overlay.png,0.411741279065609,0.1925567626953125,0.5594940185546875,secondary,720.0,00:12:00,720.5666666666667,00:12:00.567,20260226_031208.tiff,processed/aligned/000237_20260226_030851/mask_80c.png,447,0.0013641357421875
000238_20260226_030852,exported,20260226_030852.tiff,2026-02-26 03:08:52,524.5666666666667,00:08:44.567,15737,raw/thermal/20260226_030852.tiff,processed/aligned/000238_20260226_030852/thermal.tiff,processed/aligned/000238_20260226_030852/thermal.png,processed/aligned/000238_20260226_030852/video.png,processed/aligned/000238_20260226_030852/overlay.png,0.4447754696011543,0.2530670166015625,0.546527099609375,secondary,720.0,00:12:00,720.5666666666667,00:12:00.567,20260226_031208.tiff,processed/aligned/000238_20260226_030852/mask_80c.png,598,0.001824951171875
000239_20260226_030853,exported,20260226_030853.tiff,2026-02-26 03:08:53,525.5666666666667,00:08:45.567,15767,raw/thermal/20260226_030853.tiff,processed/aligned/000239_20260226_030853/thermal.tiff,processed/aligned/000239_20260226_030853/thermal.png,processed/aligned/000239_20260226_030853/video.png,processed/aligned/000239_20260226_030853/overlay.png,0.4097377136349678,0.18800048828125,0.539556884765625,secondary,720.0,00:12:00,720.5666666666667,00:12:00.567,20260226_031208.tiff,processed/aligned/000239_20260226_030853/mask_80c.png,720,0.002197265625
000240_20260226_030854,exported,20260226_030854.tiff,2026-02-26 03:08:54,526.5666666666667,00:08:46.567,15797,raw/thermal/20260226_030854.tiff,processed/aligned/000240_20260226_030854/thermal.tiff,processed/aligned/000240_20260226_030854/thermal.png,processed/aligned/000240_20260226_030854/video.png,processed/aligned/000240_20260226_030854/overlay.png,0.44576430320739746,0.268841552734375,0.526531982421875,secondary,720.0,00:12:00,720.5666666666667,00:12:00.567,20260226_031208.tiff,processed/aligned/000240_20260226_030854/mask_80c.png,516,0.00157470703125
000241_20260226_030855,exported,20260226_030855.tiff,2026-02-26 03:08:55,527.5666666666667,00:08:47.567,15827,raw/thermal/20260226_030855.tiff,processed/aligned/000241_20260226_030855/thermal.tiff,processed/aligned/000241_20260226_030855/thermal.png,processed/aligned/000241_20260226_030855/video.png,processed/aligned/000241_20260226_030855/overlay.png,0.3539453223347664,0.1170684814453125,0.544293212890625,secondary,720.0,00:12:00,720.5666666666667,00:12:00.567,20260226_031208.tiff,processed/aligned/000241_20260226_030855/mask_80c.png,457,0.0013946533203125
000242_20260226_030856,exported,20260226_030856.tiff,2026-02-26 03:08:56,528.5666666666667,00:08:48.567,15857,raw/thermal/20260226_030856.tiff,processed/aligned/000242_20260226_030856/thermal.tiff,processed/aligned/000242_20260226_030856/thermal.png,processed/aligned/000242_20260226_030856/video.png,processed/aligned/000242_20260226_030856/overlay.png,0.46573544293642044,0.3310699462890625,0.507958984375,secondary,720.0,00:12:00,720.5666666666667,00:12:00.567,20260226_031208.tiff,processed/aligned/000242_20260226_030856/mask_80c.png,174,0.000531005859375
000243_20260226_030857,exported,20260226_030857.tiff,2026-02-26 03:08:57,529.5666666666667,00:08:49.567,15887,raw/thermal/20260226_030857.tiff,processed/aligned/000243_20260226_030857/thermal.tiff,processed/aligned/000243_20260226_030857/thermal.png,processed/aligned/000243_20260226_030857/video.png,processed/aligned/000243_20260226_030857/overlay.png,0.41712983697652817,0.23543701171875,0.49798583984375,secondary,720.0,00:12:00,720.5666666666667,00:12:00.567,20260226_031208.tiff,processed/aligned/000243_20260226_030857/mask_80c.png,317,0.0009674072265625
000244_20260226_030858,exported,20260226_030858.tiff,2026-02-26 03:08:58,530.5666666666667,00:08:50.567,15917,raw/thermal/20260226_030858.tiff,processed/aligned/000244_20260226_030858/thermal.tiff,processed/aligned/000244_20260226_030858/thermal.png,processed/aligned/000244_20260226_030858/video.png,processed/aligned/000244_20260226_030858/overlay.png,0.3938724920153618,0.1874725341796875,0.5020050048828125,secondary,720.0,00:12:00,720.5666666666667,00:12:00.567,20260226_031208.tiff,processed/aligned/000244_20260226_030858/mask_80c.png,215,0.0006561279296875
000245_20260226_030859,exported,20260226_030859.tiff,2026-02-26 03:08:59,531.5666666666667,00:08:51.567,15947,raw/thermal/20260226_030859.tiff,processed/aligned/000245_20260226_030859/thermal.tiff,processed/aligned/000245_20260226_030859/thermal.png,processed/aligned/000245_20260226_030859/video.png,processed/aligned/000245_20260226_030859/overlay.png,0.46943917125463486,0.298358154296875,0.55406494140625,secondary,720.0,00:12:00,720.5666666666667,00:12:00.567,20260226_031208.tiff,processed/aligned/000245_20260226_030859/mask_80c.png,293,0.0008941650390625
000246_20260226_030900,exported,20260226_030900.tiff,2026-02-26 03:09:00,532.5666666666667,00:08:52.567,15977,raw/thermal/20260226_030900.tiff,processed/aligned/000246_20260226_030900/thermal.tiff,processed/aligned/000246_20260226_030900/thermal.png,processed/aligned/000246_20260226_030900/video.png,processed/aligned/000246_20260226_030900/overlay.png,0.3930625319480896,0.1719512939453125,0.5568695068359375,secondary,720.0,00:12:00,720.5666666666667,00:12:00.567,20260226_031208.tiff,processed/aligned/000246_20260226_030900/mask_80c.png,1128,0.0034423828125
000247_20260226_030901,exported,20260226_030901.tiff,2026-02-26 03:09:01,533.5666666666667,00:08:53.567,16007,raw/thermal/20260226_030901.tiff,processed/aligned/000247_20260226_030901/thermal.tiff,processed/aligned/000247_20260226_030901/thermal.png,processed/aligned/000247_20260226_030901/video.png,processed/aligned/000247_20260226_030901/overlay.png,0.4103013128042221,0.1985595703125,0.5755645751953125,secondary,720.0,00:12:00,720.5666666666667,00:12:00.567,20260226_031208.tiff,processed/aligned/000247_20260226_030901/mask_80c.png,1079,0.0032928466796875
000248_20260226_030902,exported,20260226_030902.tiff,2026-02-26 03:09:02,534.5666666666667,00:08:54.567,16037,raw/thermal/20260226_030902.tiff,processed/aligned/000248_20260226_030902/thermal.tiff,processed/aligned/000248_20260226_030902/thermal.png,processed/aligned/000248_20260226_030902/video.png,processed/aligned/000248_20260226_030902/overlay.png,0.30982790514826775,0.0798187255859375,0.6225341796875,secondary,720.0,00:12:00,720.5666666666667,00:12:00.567,20260226_031208.tiff,processed/aligned/000248_20260226_030902/mask_80c.png,579,0.0017669677734375
000249_20260226_030903,exported,20260226_030903.tiff,2026-02-26 03:09:03,535.5666666666667,00:08:55.567,16067,raw/thermal/20260226_030903.tiff,processed/aligned/000249_20260226_030903/thermal.tiff,processed/aligned/000249_20260226_030903/thermal.png,processed/aligned/000249_20260226_030903/video.png,processed/aligned/000249_20260226_030903/overlay.png,0.4072863385081291,0.1688507080078125,0.5784759521484375,secondary,720.0,00:12:00,720.5666666666667,00:12:00.567,20260226_031208.tiff,processed/aligned/000249_20260226_030903/mask_80c.png,218,0.000665283203125
000250_20260226_030904,exported,20260226_030904.tiff,2026-02-26 03:09:04,536.5666666666667,00:08:56.567,16097,raw/thermal/20260226_030904.tiff,processed/aligned/000250_20260226_030904/thermal.tiff,processed/aligned/000250_20260226_030904/thermal.png,processed/aligned/000250_20260226_030904/video.png,processed/aligned/000250_20260226_030904/overlay.png,0.39709553867578506,0.1335540771484375,0.633782958984375,secondary,720.0,00:12:00,720.5666666666667,00:12:00.567,20260226_031208.tiff,processed/aligned/000250_20260226_030904/mask_80c.png,0,0.0
000251_20260226_030905,exported,20260226_030905.tiff,2026-02-26 03:09:05,537.5666666666667,00:08:57.567,16127,raw/thermal/20260226_030905.tiff,processed/aligned/000251_20260226_030905/thermal.tiff,processed/aligned/000251_20260226_030905/thermal.png,processed/aligned/000251_20260226_030905/video.png,processed/aligned/000251_20260226_030905/overlay.png,0.4497486278414726,0.209637451171875,0.6259185791015625,secondary,720.0,00:12:00,720.5666666666667,00:12:00.567,20260226_031208.tiff,processed/aligned/000251_20260226_030905/mask_80c.png,231,0.0007049560546875
000252_20260226_030906,exported,20260226_030906.tiff,2026-02-26 03:09:06,538.5666666666667,00:08:58.567,16157,raw/thermal/20260226_030906.tiff,processed/aligned/000252_20260226_030906/thermal.tiff,processed/aligned/000252_20260226_030906/thermal.png,processed/aligned/000252_20260226_030906/video.png,processed/aligned/000252_20260226_030906/overlay.png,0.4074230194091797,0.1619537353515625,0.6428985595703125,secondary,720.0,00:12:00,720.5666666666667,00:12:00.567,20260226_031208.tiff,processed/aligned/000252_20260226_030906/mask_80c.png,813,0.0024810791015625
000253_20260226_030907,exported,20260226_030907.tiff,2026-02-26 03:09:07,539.5666666666667,00:08:59.567,16187,raw/thermal/20260226_030907.tiff,processed/aligned/000253_20260226_030907/thermal.tiff,processed/aligned/000253_20260226_030907/thermal.png,processed/aligned/000253_20260226_030907/video.png,processed/aligned/000253_20260226_030907/overlay.png,0.32576458901166916,0.1428253173828125,0.5908355712890625,secondary,720.0,00:12:00,720.5666666666667,00:12:00.567,20260226_031208.tiff,processed/aligned/000253_20260226_030907/mask_80c.png,6852,0.02091064453125
000254_20260226_030908,exported,20260226_030908.tiff,2026-02-26 03:09:08,540.5666666666667,00:09:00.567,16217,raw/thermal/20260226_030908.tiff,processed/aligned/000254_20260226_030908/thermal.tiff,processed/aligned/000254_20260226_030908/thermal.png,processed/aligned/000254_20260226_030908/video.png,processed/aligned/000254_20260226_030908/overlay.png,0.3272370547056198,0.2025115966796875,0.5165985107421875,secondary,720.0,00:12:00,720.5666666666667,00:12:00.567,20260226_031208.tiff,processed/aligned/000254_20260226_030908/mask_80c.png,9138,0.027886962890625
000255_20260226_030909,exported,20260226_030909.tiff,2026-02-26 03:09:09,541.5666666666667,00:09:01.567,16247,raw/thermal/20260226_030909.tiff,processed/aligned/000255_20260226_030909/thermal.tiff,processed/aligned/000255_20260226_030909/thermal.png,processed/aligned/000255_20260226_030909/video.png,processed/aligned/000255_20260226_030909/overlay.png,0.2731863483786583,0.2155670166015625,0.449871826171875,secondary,720.0,00:12:00,720.5666666666667,00:12:00.567,20260226_031208.tiff,processed/aligned/000255_20260226_030909/mask_80c.png,18421,0.0562164306640625
000256_20260226_030910,exported,20260226_030910.tiff,2026-02-26 03:09:10,542.5666666666667,00:09:02.567,16277,raw/thermal/20260226_030910.tiff,processed/aligned/000256_20260226_030910/thermal.tiff,processed/aligned/000256_20260226_030910/thermal.png,processed/aligned/000256_20260226_030910/video.png,processed/aligned/000256_20260226_030910/overlay.png,0.25271719321608543,0.29371337890625,0.3295989990234375,secondary,720.0,00:12:00,720.5666666666667,00:12:00.567,20260226_031208.tiff,processed/aligned/000256_20260226_030910/mask_80c.png,24595,0.0750579833984375
000257_20260226_030911,exported,20260226_030911.tiff,2026-02-26 03:09:11,543.5666666666667,00:09:03.567,16307,raw/thermal/20260226_030911.tiff,processed/aligned/000257_20260226_030911/thermal.tiff,processed/aligned/000257_20260226_030911/thermal.png,processed/aligned/000257_20260226_030911/video.png,processed/aligned/000257_20260226_030911/overlay.png,0.2253868132829666,0.2966339111328125,0.2782745361328125,secondary,720.0,00:12:00,720.5666666666667,00:12:00.567,20260226_031208.tiff,processed/aligned/000257_20260226_030911/mask_80c.png,25550,0.077972412109375
000258_20260226_030912,exported,20260226_030912.tiff,2026-02-26 03:09:12,544.5666666666667,00:09:04.567,16337,raw/thermal/20260226_030912.tiff,processed/aligned/000258_20260226_030912/thermal.tiff,processed/aligned/000258_20260226_030912/thermal.png,processed/aligned/000258_20260226_030912/video.png,processed/aligned/000258_20260226_030912/overlay.png,0.19862020015716553,0.3328887939453125,0.2415252685546875,secondary,720.0,00:12:00,720.5666666666667,00:12:00.567,20260226_031208.tiff,processed/aligned/000258_20260226_030912/mask_80c.png,23995,0.0732269287109375
000259_20260226_030913,exported,20260226_030913.tiff,2026-02-26 03:09:13,545.5666666666667,00:09:05.567,16367,raw/thermal/20260226_030913.tiff,processed/aligned/000259_20260226_030913/thermal.tiff,processed/aligned/000259_20260226_030913/thermal.png,processed/aligned/000259_20260226_030913/video.png,processed/aligned/000259_20260226_030913/overlay.png,0.1665919627994299,0.304168701171875,0.16602783203125,secondary,720.0,00:12:00,720.5666666666667,00:12:00.567,20260226_031208.tiff,processed/aligned/000259_20260226_030913/mask_80c.png,55440,0.169189453125
000260_20260226_030914,exported,20260226_030914.tiff,2026-02-26 03:09:14,546.5666666666667,00:09:06.567,16397,raw/thermal/20260226_030914.tiff,processed/aligned/000260_20260226_030914/thermal.tiff,processed/aligned/000260_20260226_030914/thermal.png,processed/aligned/000260_20260226_030914/video.png,processed/aligned/000260_20260226_030914/overlay.png,0.1694407444447279,0.3189453125,0.11541748046875,secondary,720.0,00:12:00,720.5666666666667,00:12:00.567,20260226_031208.tiff,processed/aligned/000260_20260226_030914/mask_80c.png,76304,0.232861328125
000261_20260226_030915,exported,20260226_030915.tiff,2026-02-26 03:09:15,547.5666666666667,00:09:07.567,16427,raw/thermal/20260226_030915.tiff,processed/aligned/000261_20260226_030915/thermal.tiff,processed/aligned/000261_20260226_030915/thermal.png,processed/aligned/000261_20260226_030915/video.png,processed/aligned/000261_20260226_030915/overlay.png,0.21305320411920547,0.3626068115234375,0.12269287109375,secondary,720.0,00:12:00,720.5666666666667,00:12:00.567,20260226_031208.tiff,processed/aligned/000261_20260226_030915/mask_80c.png,85700,0.26153564453125
000262_20260226_030916,exported,20260226_030916.tiff,2026-02-26 03:09:16,548.5666666666667,00:09:08.567,16457,raw/thermal/20260226_030916.tiff,processed/aligned/000262_20260226_030916/thermal.tiff,processed/aligned/000262_20260226_030916/thermal.png,processed/aligned/000262_20260226_030916/video.png,processed/aligned/000262_20260226_030916/overlay.png,0.3043553829193115,0.35408935546875,0.19532470703125,secondary,720.0,00:12:00,720.5666666666667,00:12:00.567,20260226_031208.tiff,processed/aligned/000262_20260226_030916/mask_80c.png,94555,0.2885589599609375
000263_20260226_030917,exported,20260226_030917.tiff,2026-02-26 03:09:17,549.5666666666667,00:09:09.567,16487,raw/thermal/20260226_030917.tiff,processed/aligned/000263_20260226_030917/thermal.tiff,processed/aligned/000263_20260226_030917/thermal.png,processed/aligned/000263_20260226_030917/video.png,processed/aligned/000263_20260226_030917/overlay.png,0.33643315732479095,0.3726776123046875,0.2097625732421875,secondary,720.0,00:12:00,720.5666666666667,00:12:00.567,20260226_031208.tiff,processed/aligned/000263_20260226_030917/mask_80c.png,129240,0.3944091796875
000264_20260226_030918,exported,20260226_030918.tiff,2026-02-26 03:09:18,550.5666666666667,00:09:10.567,16517,raw/thermal/20260226_030918.tiff,processed/aligned/000264_20260226_030918/thermal.tiff,processed/aligned/000264_20260226_030918/thermal.png,processed/aligned/000264_20260226_030918/video.png,processed/aligned/000264_20260226_030918/overlay.png,0.3519480377435684,0.3503173828125,0.2413787841796875,secondary,720.0,00:12:00,720.5666666666667,00:12:00.567,20260226_031208.tiff,processed/aligned/000264_20260226_030918/mask_80c.png,181480,0.5538330078125
000265_20260226_030919,exported,20260226_030919.tiff,2026-02-26 03:09:19,551.5666666666667,00:09:11.567,16547,raw/thermal/20260226_030919.tiff,processed/aligned/000265_20260226_030919/thermal.tiff,processed/aligned/000265_20260226_030919/thermal.png,processed/aligned/000265_20260226_030919/video.png,processed/aligned/000265_20260226_030919/overlay.png,0.3335173726081848,0.2878082275390625,0.24224853515625,secondary,720.0,00:12:00,720.5666666666667,00:12:00.567,20260226_031208.tiff,processed/aligned/000265_20260226_030919/mask_80c.png,211926,0.646746826171875
000266_20260226_030920,exported,20260226_030920.tiff,2026-02-26 03:09:20,552.5666666666667,00:09:12.567,16577,raw/thermal/20260226_030920.tiff,processed/aligned/000266_20260226_030920/thermal.tiff,processed/aligned/000266_20260226_030920/thermal.png,processed/aligned/000266_20260226_030920/video.png,processed/aligned/000266_20260226_030920/overlay.png,0.3158862665295601,0.3227447509765625,0.1608184814453125,secondary,720.0,00:12:00,720.5666666666667,00:12:00.567,20260226_031208.tiff,processed/aligned/000266_20260226_030920/mask_80c.png,263048,0.8027587890625
000267_20260226_030921,exported,20260226_030921.tiff,2026-02-26 03:09:21,553.5666666666667,00:09:13.567,16607,raw/thermal/20260226_030921.tiff,processed/aligned/000267_20260226_030921/thermal.tiff,processed/aligned/000267_20260226_030921/thermal.png,processed/aligned/000267_20260226_030921/video.png,processed/aligned/000267_20260226_030921/overlay.png,0.2909107692539692,0.34947509765625,0.0754669189453125,secondary,720.0,00:12:00,720.5666666666667,00:12:00.567,20260226_031208.tiff,processed/aligned/000267_20260226_030921/mask_80c.png,167665,0.5116729736328125
000268_20260226_030922,exported,20260226_030922.tiff,2026-02-26 03:09:22,554.5666666666667,00:09:14.567,16637,raw/thermal/20260226_030922.tiff,processed/aligned/000268_20260226_030922/thermal.tiff,processed/aligned/000268_20260226_030922/thermal.png,processed/aligned/000268_20260226_030922/video.png,processed/aligned/000268_20260226_030922/overlay.png,0.2961939685046673,0.30946044921875,0.0761474609375,secondary,720.0,00:12:00,720.5666666666667,00:12:00.567,20260226_031208.tiff,processed/aligned/000268_20260226_030922/mask_80c.png,110795,0.3381195068359375
000269_20260226_030923,exported,20260226_030923.tiff,2026-02-26 03:09:23,555.5666666666667,00:09:15.567,16667,raw/thermal/20260226_030923.tiff,processed/aligned/000269_20260226_030923/thermal.tiff,processed/aligned/000269_20260226_030923/thermal.png,processed/aligned/000269_20260226_030923/video.png,processed/aligned/000269_20260226_030923/overlay.png,0.2569093145430088,0.2844207763671875,0.033258056640625,secondary,720.0,00:12:00,720.5666666666667,00:12:00.567,20260226_031208.tiff,processed/aligned/000269_20260226_030923/mask_80c.png,58263,0.1778045654296875
000270_20260226_030924,exported,20260226_030924.tiff,2026-02-26 03:09:24,556.5666666666667,00:09:16.567,16697,raw/thermal/20260226_030924.tiff,processed/aligned/000270_20260226_030924/thermal.tiff,processed/aligned/000270_20260226_030924/thermal.png,processed/aligned/000270_20260226_030924/video.png,processed/aligned/000270_20260226_030924/overlay.png,0.2813887521624565,0.3173553466796875,0.047747802734375,secondary,720.0,00:12:00,720.5666666666667,00:12:00.567,20260226_031208.tiff,processed/aligned/000270_20260226_030924/mask_80c.png,74095,0.2261199951171875
000271_20260226_030925,exported,20260226_030925.tiff,2026-02-26 03:09:25,557.5666666666667,00:09:17.567,16727,raw/thermal/20260226_030925.tiff,processed/aligned/000271_20260226_030925/thermal.tiff,processed/aligned/000271_20260226_030925/thermal.png,processed/aligned/000271_20260226_030925/video.png,processed/aligned/000271_20260226_030925/overlay.png,0.3131004795432091,0.3547393798828125,0.076611328125,secondary,720.0,00:12:00,720.5666666666667,00:12:00.567,20260226_031208.tiff,processed/aligned/000271_20260226_030925/mask_80c.png,102930,0.314117431640625
